Document ID,Metadata,Content
e3d20b6c-67bd-418c-9f93-bc4e4d356bf4,"{'paragraph_num': '1.', 'type': 'paragraph', 'location_chapter': 'ESRS S1', 'location_section': '', 'location_subsection': ''}","The objective of this Standard is to specify disclosure requirements which will enable users of the sustainability statement to understand the undertaking’s material impacts on its own workforce , as well as related material risks and opportunities , including: (a) how the undertaking affects its own workforce, in terms of material positive and negative actual or potential impacts; (b) any actions taken, and the result of  such actions, to prevent, mitigate or remediate actual or potential  negative impacts, and to address risks and opportunities; (c) the nature, type and extent of the undertaking’s material risks and opportunities related to its impacts and dependencies on its own workforce, and how the undertaking manages them; and (d) the financial effects on the undertaking over  the short-, medium- and long-term of material risks and opportunities  arising from the undertaking’s impacts and dependencies on its own  workforce."
31319276-d162-4048-aa1d-96b7eab1cd25,"{'paragraph_num': '2.', 'type': 'paragraph', 'location_chapter': 'ESRS S1', 'location_section': '', 'location_subsection': ''}","In order to meet the objective, this  Standard also requires an explanation of the general approach the  undertaking takes to identify and manage any material actual and  potential impacts on its own workforce in relation to the following social, including human rights, factors or matters: (a) working conditions, including: i. secure employment; ii. working time; iii. adequate wages ; iv. social dialogue ; v. freedom of association, the existence of works councils and the information, consultation and participation rights of workers; vi. collective bargaining , including the rate of the undertaking’s workforce covered by collective agreements; vii. work-life balance; and viii. health and safety. (b) equal treatment and opportunities for all, including: i. gender equality and equal pay for work of equal value; ii. training and skills development; iii. employment and inclusion of persons with disabilities ; iv. measures against violence and harassment in the workplace; and v. diversity. (c) other work-related rights, including those that relate to: i. child labour; ii. forced labour ; iii. adequate housing; and iv. privacy."
bd4961a8-803e-49eb-9875-c36b72273859,"{'paragraph_num': '3.', 'type': 'paragraph', 'location_chapter': 'ESRS S1', 'location_section': '', 'location_subsection': ''}","This Standard also requires an explanation of how such impacts , as well as the undertaking’s dependencies on its own workforce , can create material risks or opportunities for the undertaking. For example, on the matter of equal opportunities, discrimination in hiring and promotion against women  can reduce the undertaking’s access to qualified labour and harm its  reputation. Conversely, policies to increase the representation of women  in the workforce and in upper levels of management can have positive  effects, such as increasing the pool of qualified labour and improving  the undertaking’s reputation."
c152c46e-49bd-4b1f-9392-37de8eedbd3c,"{'paragraph_num': '4.', 'type': 'paragraph', 'location_chapter': 'ESRS S1', 'location_section': '', 'location_subsection': ''}","This Standard covers an undertaking’s own workforce , which is understood to include both people who are in an employment relationship with the undertaking (“ employees ”) and non-employees who are either people with contracts  with the undertaking to supply labour (“self-employed people”) or people  provided by undertakings primarily engaged in “employment activities”  (NACE Code N78). See Application Requirement 3 for examples of who falls  under own workforce. The information required to be disclosed with  regard to non-employees shall not affect their status pursuant to  applicable labour law."
2b400721-3daf-4c91-9ecd-d2a5842120b2,"{'paragraph_num': '5.', 'type': 'paragraph', 'location_chapter': 'ESRS S1', 'location_section': '', 'location_subsection': ''}",This Standard does not cover workers in the undertaking’s upstream or downstream value chain ; these categories of workers are covered in ESRS S2 Workers in the value chain .
a5a06339-8c54-4fa9-b23b-e6b0310c1e13,"{'paragraph_num': '6.', 'type': 'paragraph', 'location_chapter': 'ESRS S1', 'location_section': '', 'location_subsection': ''}","The Standard requires undertakings to describe their own workforce , including key characteristics of the employees and non-employees that are part of it. This description provides users with an understanding of the structure of the undertaking’s own workforce and helps to contextualise information provided through other disclosures."
fa4f7a60-1a92-4ea0-971e-909be679070e,"{'paragraph_num': '7.', 'type': 'paragraph', 'location_chapter': 'ESRS S1', 'location_section': '', 'location_subsection': ''}","The objective of the Standard is also to enable users to understand the extent to which the  undertaking aligns or complies with international and European human  rights instruments and conventions, including the International Bill of  Human Rights, the UN Guiding Principles on Business and Human Rights and  the OECD Guidelines for Multinational Enterprises, the International  Labour Organization’s Declaration on Fundamental Principles and Rights  at Work and ILO fundamental conventions, the UN Convention on Persons  with Disabilities, the European Convention of Human Rights, the revised  European Social Charter, the Charter of Fundamental Rights of the  European Union, the EU policy priorities as set out by the European Pillar of Social Rights, and Union legislation, including the EU labour law acquis."
fa98d4ff-78e0-41c5-8e74-241ab168db91,"{'title_num': '', 'type': 'title_subsection', 'location_chapter': 'ESRS S1', 'location_section': '', 'location_subsection': ''}",Interaction with other ESRS
18119ed0-842a-4540-8910-efce5fa76131,"{'paragraph_num': '8.', 'type': 'paragraph', 'location_chapter': 'ESRS S1', 'location_section': '', 'location_subsection': ''}",This Standard shall be read in conjunction with ESRS 1 General principles and ESRS 2 General requirements.
6283fa3a-a727-44ea-b33a-5b212e633867,"{'paragraph_num': '9.', 'type': 'paragraph', 'location_chapter': 'ESRS S1', 'location_section': '', 'location_subsection': ''}","This Standard shall be read in conjunction with ESRS S2 Workers in the value chain , ESRS S3 Affected communities and ESRS S4 Consumers and end-users ."
9e3bced5-bce3-4fd7-bfa6-c48648fc8a48,"{'paragraph_num': '10.', 'type': 'paragraph', 'location_chapter': 'ESRS S1', 'location_section': '', 'location_subsection': ''}","The reporting under this Standard shall be  consistent, coherent and where relevant clearly linked with reporting  on the undertaking’s value chain workers under ESRS S2, in order to ensure effective reporting."
d7200020-4157-4274-bee7-8fd5bf47fc6e,"{'title_num': '', 'type': 'title_subsection', 'location_chapter': 'ESRS S1', 'location_section': '', 'location_subsection': ''}",Disclosure requirements
ca681638-d287-4177-9ee5-bf1e0d1caef8,"{'title_num': '', 'type': 'title_subsection', 'location_chapter': 'ESRS S1', 'location_section': '', 'location_subsection': ''}",ESRS 2 General disclosures
0d506b13-012b-4622-81c3-55219bd42865,"{'paragraph_num': '11.', 'type': 'paragraph', 'location_chapter': 'ESRS S1', 'location_section': '', 'location_subsection': ''}","The requirements of this section should be  read in conjunction with the disclosures required by ESRS 2 on Strategy  (SBM). The resulting disclosures shall be presented alongside the  disclosures required by ESRS 2, except for ESRS 2 SBM-3, for which the  undertaking has an option to present the disclosures alongside the  topical disclosure."
4708dd49-0d46-4e38-95a6-fddd566419b1,"{'title_num': '', 'type': 'title_subsection', 'location_chapter': 'ESRS S1', 'location_section': '', 'location_subsection': ''}",Strategy
08276f9a-b051-4444-8086-742948478b57,"{'title_num': '', 'type': 'title_subsection', 'location_chapter': 'ESRS S1', 'location_section': '', 'location_subsection': ''}",Disclosure Requirement related to ESRS 2 SBM-2 – Interests and views of stakeholders
4dc51055-8339-473d-96fd-3934bf79a32c,"{'paragraph_num': '12.', 'type': 'paragraph', 'location_chapter': 'ESRS S1', 'location_section': '', 'location_subsection': ''}","When responding to ESRS 2 SBM-2, the  undertaking shall disclose how the interests, views, and rights of  people in its own workforce, including respect for their human rights,  inform its strategy and business model. The undertaking’s own workforce is a key group of affected stakeholders ."
b680efa6-89ad-4901-b170-cc84a3039575,"{'title_num': '', 'type': 'title_subsection', 'location_chapter': 'ESRS S1', 'location_section': '', 'location_subsection': ''}","Disclosure Requirement related
 to ESRS 2 SBM-3 – Material impacts, risks and opportunities and their 
interaction with strategy and business model"
51b344eb-1f2d-4770-91d1-068a348fd1e3,"{'paragraph_num': '13.', 'type': 'paragraph', 'location_chapter': 'ESRS S1', 'location_section': '', 'location_subsection': ''}","When responding to ESRS 2 SBM-3 paragraph 48, the undertaking shall disclose: (a) whether and how actual and potential impacts on its own workforce as identified in ESRS 2 IRO-1 Description of the processes to identify and assess material impacts, risks and opportunities: (i) originate from or are connected to the undertaking’s strategy and business models , and (ii) inform and contribute to adapting the undertaking’s strategy and business model; and (b) the relationship between its material risks and opportunities arising from impacts and dependencies on own workforce and its strategy and business model."
d1e448fb-ca28-444c-a72f-82ba1b4cd378,"{'paragraph_num': '14.', 'type': 'paragraph', 'location_chapter': 'ESRS S1', 'location_section': '', 'location_subsection': ''}","When fulfilling the requirements of paragraph 48, the undertaking shall disclose whether all people in its own workforce who could be materially impacted by the undertaking are included in the scope of its disclosure under ESRS 2. These material impacts shall include impacts that are connected with the undertaking’s own operations and its value chain, including through its products or  services, as well as through its business relationships. In addition,  the undertaking shall provide the following information: (a) a brief description of the types of employees and non-employees in its own workforce subject to material impacts by its operations, and specify whether they are employees , self- employed people, or people provided by third party undertakings primarily engaged in employment activities; (b) in the case of  material negative impacts, whether they are either (i) widespread or  systemic in contexts where the undertaking operates (for example, child labour or forced labour or compulsory labour in specific countries or regions outside the EU), or (ii) related to individual incidents (for example, an industrial accident or an oil spill); (c) in the case of  material positive impacts, a brief description of the activities that  result in the positive impacts, the types of employees and non-employees  in its own workforce that are positively affected or could be  positively affected; the undertaking may also disclose whether the  positive impacts occur in specific countries or regions; (d) any material risks and opportunities for the undertaking arising from impacts and dependencies on its own workforce; (e) any material impacts on its own workforce that may arise from transition plans for reducing negative  impacts on the environment and achieving greener and climate- neutral  operations, including information on the impacts on own workforce caused  by the undertaking’s plans and actions to reduce carbon emissions in line with  international agreements. Impacts, risks and opportunities include  restructuring and employment loss as well as opportunities arising from  job creation and reskilling or upskilling; (f) operations at significant risk of incidents of forced labour or compulsory labour ( 94 ) either in terms of: i. type of operation (such as manufacturing plant); or ii. countries or geographic areas with operations considered at risk; (g) operations at significant risk of incidents of child labour ( 95 ) either in terms of: i. type of operation (such as manufacturing plant); or ii. countries or geographic areas with operations considered at risk."
5f343489-e863-4eb7-99cb-13bbb918f21c,"{'paragraph_num': '15.', 'type': 'paragraph', 'location_chapter': 'ESRS S1', 'location_section': '', 'location_subsection': ''}","In describing the main types of people in its own workforce who are or could be negatively affected, based on the materiality assessment set out in ESRS 2 IRO 1,  the undertaking shall disclose whether and how it has developed an  understanding of how people with particular characteristics, those  working in particular contexts, or those undertaking particular  activities may be at greater risk of harm."
